Test Case ID,Module,Suite,Feature,Test Title,Preconditions,Steps,Input,Expected Result,Actual Result,Execution Status,Priority,Severity,Execution Time,Evidence,Traceability,Owner,Requirement ID,Environment
TC-SECURITY-1182,Permissions,Security,Permissions feature,Permissions audit covering privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,7000ms,./evidence/TC-SECURITY-1182.png,REQ-269,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1183,Authentication,Security,Authentication feature,Authentication vulnerability check for timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,4777ms,./evidence/TC-SECURITY-1183.png,REQ-720,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1184,History,Security,History feature,History vulnerability check for NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,3291ms,./evidence/TC-SECURITY-1184.png,REQ-291,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1185,Dashboard,Security,Dashboard feature,Dashboard audit covering HTTP parameter pollution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,4975ms,./evidence/TC-SECURITY-1185.png,REQ-219,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1186,Authentication,Security,Authentication feature,Authentication audit covering JWT signature manipulation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,7182ms,./evidence/TC-SECURITY-1186.png,REQ-901,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1187,Tooth,Security,Tooth feature,Tooth Scan audit covering XSS payload execution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,6256ms,./evidence/TC-SECURITY-1187.png,REQ-415,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1188,Dashboard,Security,Dashboard feature,Dashboard audit covering timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,5877ms,./evidence/TC-SECURITY-1188.png,REQ-978,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1189,Tooth,Security,Tooth feature,Tooth Scan resilience against SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,2676ms,./evidence/TC-SECURITY-1189.png,REQ-826,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1190,Reminder,Security,Reminder feature,Reminder audit covering brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,359ms,./evidence/TC-SECURITY-1190.png,REQ-378,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1191,Education,Security,Education feature,Education audit covering secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,3490ms,./evidence/TC-SECURITY-1191.png,REQ-188,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1192,History,Security,History feature,History resilience against path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,4171ms,./evidence/TC-SECURITY-1192.png,REQ-998,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1193,History,Security,History feature,History resilience against secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,2046ms,./evidence/TC-SECURITY-1193.png,REQ-480,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1194,Authentication,Security,Authentication feature,Authentication resilience against SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,3802ms,./evidence/TC-SECURITY-1194.png,REQ-949,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1195,Reminder,Security,Reminder feature,Reminder resilience against missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,7888ms,./evidence/TC-SECURITY-1195.png,REQ-409,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1196,Camera,Security,Camera feature,Camera vulnerability check for SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,1870ms,./evidence/TC-SECURITY-1196.png,REQ-637,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1197,Assessment,Security,Assessment feature,Assessment vulnerability check for brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,2576ms,./evidence/TC-SECURITY-1197.png,REQ-279,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1198,Camera,Security,Camera feature,Camera audit covering brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,1019ms,./evidence/TC-SECURITY-1198.png,REQ-483,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1199,Visit,Security,Visit feature,Visit Reminder resilience against privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,6530ms,./evidence/TC-SECURITY-1199.png,REQ-138,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1200,Reminder,Security,Reminder feature,Reminder vulnerability check for SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,6471ms,./evidence/TC-SECURITY-1200.png,REQ-306,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1201,Assessment,Security,Assessment feature,Assessment vulnerability check for SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,7582ms,./evidence/TC-SECURITY-1201.png,REQ-194,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1202,Notifications,Security,Notifications feature,Notifications resilience against XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,3735ms,./evidence/TC-SECURITY-1202.png,REQ-618,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1203,Permissions,Security,Permissions feature,Permissions resilience against stale session persistence,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,304ms,./evidence/TC-SECURITY-1203.png,REQ-918,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1204,Settings,Security,Settings feature,Settings audit covering graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Settings behaves correctly,Matches expected,Passed,High,High,4053ms,./evidence/TC-SECURITY-1204.png,REQ-612,QA-Team,REQ-SETTINGS,Staging
TC-SECURITY-1205,History,Security,History feature,History vulnerability check for path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,1362ms,./evidence/TC-SECURITY-1205.png,REQ-294,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1206,Dashboard,Security,Dashboard feature,Dashboard resilience against insecure direct object reference,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,2886ms,./evidence/TC-SECURITY-1206.png,REQ-595,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1207,Permissions,Security,Permissions feature,Permissions resilience against missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,6100ms,./evidence/TC-SECURITY-1207.png,REQ-994,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1208,Authentication,Security,Authentication feature,Authentication resilience against brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,4389ms,./evidence/TC-SECURITY-1208.png,REQ-417,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1209,Tooth,Security,Tooth feature,Tooth Scan vulnerability check for secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,6453ms,./evidence/TC-SECURITY-1209.png,REQ-435,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1210,Assessment,Security,Assessment feature,Assessment vulnerability check for SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,1273ms,./evidence/TC-SECURITY-1210.png,REQ-887,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1211,Offline,Security,Offline feature,Offline resilience against path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,7241ms,./evidence/TC-SECURITY-1211.png,REQ-200,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1212,Dashboard,Security,Dashboard feature,Dashboard audit covering XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,6834ms,./evidence/TC-SECURITY-1212.png,REQ-628,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1213,Offline,Security,Offline feature,Offline vulnerability check for CSRF token bypass,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,5643ms,./evidence/TC-SECURITY-1213.png,REQ-235,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1214,Reminder,Security,Reminder feature,Reminder vulnerability check for XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,1780ms,./evidence/TC-SECURITY-1214.png,REQ-841,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1215,Tooth,Security,Tooth feature,Tooth Scan audit covering rate limit evasion,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,399ms,./evidence/TC-SECURITY-1215.png,REQ-570,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1216,History,Security,History feature,History audit covering insecure direct object reference,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,3275ms,./evidence/TC-SECURITY-1216.png,REQ-830,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1217,Profile,Security,Profile feature,Profile vulnerability check for SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,7184ms,./evidence/TC-SECURITY-1217.png,REQ-634,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1218,Profile,Security,Profile feature,Profile vulnerability check for secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,1048ms,./evidence/TC-SECURITY-1218.png,REQ-104,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1219,Permissions,Security,Permissions feature,Permissions resilience against IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,2647ms,./evidence/TC-SECURITY-1219.png,REQ-145,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1220,Dashboard,Security,Dashboard feature,Dashboard audit covering insecure direct object reference,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,5728ms,./evidence/TC-SECURITY-1220.png,REQ-968,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1221,Visit,Security,Visit feature,Visit Reminder resilience against CORS misconfiguration,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,4968ms,./evidence/TC-SECURITY-1221.png,REQ-992,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1222,Permissions,Security,Permissions feature,Permissions vulnerability check for SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,813ms,./evidence/TC-SECURITY-1222.png,REQ-441,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1223,Education,Security,Education feature,Education audit covering graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,3924ms,./evidence/TC-SECURITY-1223.png,REQ-147,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1224,Education,Security,Education feature,Education vulnerability check for path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,944ms,./evidence/TC-SECURITY-1224.png,REQ-633,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1225,Education,Security,Education feature,Education audit covering CORS misconfiguration,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,6376ms,./evidence/TC-SECURITY-1225.png,REQ-774,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1226,Authentication,Security,Authentication feature,Authentication resilience against HTTP parameter pollution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,6207ms,./evidence/TC-SECURITY-1226.png,REQ-419,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1227,Profile,Security,Profile feature,Profile audit covering unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,284ms,./evidence/TC-SECURITY-1227.png,REQ-691,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1228,Offline,Security,Offline feature,Offline audit covering missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,6313ms,./evidence/TC-SECURITY-1228.png,REQ-419,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1229,Reminder,Security,Reminder feature,Reminder audit covering IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,5333ms,./evidence/TC-SECURITY-1229.png,REQ-314,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1230,Offline,Security,Offline feature,Offline vulnerability check for privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,2728ms,./evidence/TC-SECURITY-1230.png,REQ-305,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1231,Offline,Security,Offline feature,Offline resilience against business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,1677ms,./evidence/TC-SECURITY-1231.png,REQ-393,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1232,History,Security,History feature,History audit covering business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,2366ms,./evidence/TC-SECURITY-1232.png,REQ-645,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1233,Visit,Security,Visit feature,Visit Reminder vulnerability check for privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,2714ms,./evidence/TC-SECURITY-1233.png,REQ-891,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1234,Visit,Security,Visit feature,Visit Reminder audit covering rate limit evasion,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,3713ms,./evidence/TC-SECURITY-1234.png,REQ-787,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1235,Dashboard,Security,Dashboard feature,Dashboard audit covering graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,1063ms,./evidence/TC-SECURITY-1235.png,REQ-379,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1236,Offline,Security,Offline feature,Offline audit covering privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,1323ms,./evidence/TC-SECURITY-1236.png,REQ-261,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1237,Assessment,Security,Assessment feature,Assessment resilience against unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,2341ms,./evidence/TC-SECURITY-1237.png,REQ-217,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1238,Offline,Security,Offline feature,Offline resilience against IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,224ms,./evidence/TC-SECURITY-1238.png,REQ-737,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1239,Settings,Security,Settings feature,Settings vulnerability check for JWT signature manipulation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Settings behaves correctly,Matches expected,Passed,High,High,4684ms,./evidence/TC-SECURITY-1239.png,REQ-626,QA-Team,REQ-SETTINGS,Staging
TC-SECURITY-1240,Reminder,Security,Reminder feature,Reminder vulnerability check for CORS misconfiguration,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,938ms,./evidence/TC-SECURITY-1240.png,REQ-311,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1241,History,Security,History feature,History vulnerability check for IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,4544ms,./evidence/TC-SECURITY-1241.png,REQ-458,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1242,Camera,Security,Camera feature,Camera resilience against SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,4600ms,./evidence/TC-SECURITY-1242.png,REQ-426,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1243,Camera,Security,Camera feature,Camera vulnerability check for missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,2320ms,./evidence/TC-SECURITY-1243.png,REQ-244,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1244,Notifications,Security,Notifications feature,Notifications resilience against rate limit evasion,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,7827ms,./evidence/TC-SECURITY-1244.png,REQ-821,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1245,Settings,Security,Settings feature,Settings audit covering HTTP parameter pollution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Settings behaves correctly,Matches expected,Passed,High,High,6686ms,./evidence/TC-SECURITY-1245.png,REQ-390,QA-Team,REQ-SETTINGS,Staging
TC-SECURITY-1246,Tooth,Security,Tooth feature,Tooth Scan vulnerability check for SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,4802ms,./evidence/TC-SECURITY-1246.png,REQ-350,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1247,Profile,Security,Profile feature,Profile resilience against brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,1503ms,./evidence/TC-SECURITY-1247.png,REQ-172,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1248,Assessment,Security,Assessment feature,Assessment resilience against privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,2650ms,./evidence/TC-SECURITY-1248.png,REQ-727,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1249,Authentication,Security,Authentication feature,Authentication resilience against NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,7409ms,./evidence/TC-SECURITY-1249.png,REQ-446,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1250,Tooth,Security,Tooth feature,Tooth Scan audit covering timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,4528ms,./evidence/TC-SECURITY-1250.png,REQ-554,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1251,Offline,Security,Offline feature,Offline audit covering insecure direct object reference,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,515ms,./evidence/TC-SECURITY-1251.png,REQ-233,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1252,Reminder,Security,Reminder feature,Reminder audit covering SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,337ms,./evidence/TC-SECURITY-1252.png,REQ-582,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1253,Notifications,Security,Notifications feature,Notifications resilience against path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,7499ms,./evidence/TC-SECURITY-1253.png,REQ-791,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1254,Authentication,Security,Authentication feature,Authentication vulnerability check for IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,513ms,./evidence/TC-SECURITY-1254.png,REQ-208,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1255,Profile,Security,Profile feature,Profile audit covering business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,3242ms,./evidence/TC-SECURITY-1255.png,REQ-155,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1256,Education,Security,Education feature,Education resilience against timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,805ms,./evidence/TC-SECURITY-1256.png,REQ-536,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1257,Camera,Security,Camera feature,Camera vulnerability check for path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,3310ms,./evidence/TC-SECURITY-1257.png,REQ-283,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1258,Visit,Security,Visit feature,Visit Reminder vulnerability check for CSRF token bypass,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,5872ms,./evidence/TC-SECURITY-1258.png,REQ-710,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1259,Reminder,Security,Reminder feature,Reminder vulnerability check for CSRF token bypass,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,7401ms,./evidence/TC-SECURITY-1259.png,REQ-706,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1260,Visit,Security,Visit feature,Visit Reminder audit covering CORS misconfiguration,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,5256ms,./evidence/TC-SECURITY-1260.png,REQ-956,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1261,Offline,Security,Offline feature,Offline resilience against XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,5753ms,./evidence/TC-SECURITY-1261.png,REQ-816,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1262,Assessment,Security,Assessment feature,Assessment vulnerability check for IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,3752ms,./evidence/TC-SECURITY-1262.png,REQ-731,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1263,Visit,Security,Visit feature,Visit Reminder resilience against stale session persistence,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,3013ms,./evidence/TC-SECURITY-1263.png,REQ-419,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1264,Authentication,Security,Authentication feature,Authentication vulnerability check for NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,2822ms,./evidence/TC-SECURITY-1264.png,REQ-937,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1265,Tooth,Security,Tooth feature,Tooth Scan audit covering brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,1723ms,./evidence/TC-SECURITY-1265.png,REQ-830,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1266,Profile,Security,Profile feature,Profile audit covering privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,6312ms,./evidence/TC-SECURITY-1266.png,REQ-786,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1267,Settings,Security,Settings feature,Settings vulnerability check for XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Settings behaves correctly,Matches expected,Passed,High,High,6729ms,./evidence/TC-SECURITY-1267.png,REQ-646,QA-Team,REQ-SETTINGS,Staging
TC-SECURITY-1268,Dashboard,Security,Dashboard feature,Dashboard vulnerability check for brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,743ms,./evidence/TC-SECURITY-1268.png,REQ-873,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1269,Permissions,Security,Permissions feature,Permissions resilience against brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,6362ms,./evidence/TC-SECURITY-1269.png,REQ-576,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1270,Reminder,Security,Reminder feature,Reminder resilience against timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,4751ms,./evidence/TC-SECURITY-1270.png,REQ-234,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1271,Notifications,Security,Notifications feature,Notifications resilience against privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,861ms,./evidence/TC-SECURITY-1271.png,REQ-932,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1272,History,Security,History feature,History resilience against SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,6672ms,./evidence/TC-SECURITY-1272.png,REQ-815,QA-Team,REQ-HISTORY,Staging
